system/NWindow_en.dll.zip,14437048,d8e220441d4a8976
system/Obscene-ru.dat,29104,4cad904d9f467c37
system/OneDayReward_Classic-ru.dat,3376,3170cae98f92d415
system/Option.ini,3153,9c9f56077c13c1ba
system/Npcgrp_Classic.dat.zip,368560,e41c84cc946dfe85
system/NPSWF32.dll.zip,17599688,d6692d20cfd1d1e5
system/PledgeLevelDesc-ru.dat,304,f345c389df5b98cf
system/PledgeMasteryInfo-ru.dat,816,261cc57ae4d731a9
system/PawnAnimData.dat.zip,217392,12a59095dda82180
system/PledgeMission-ru.dat,6704,2b55ac1a3dabe86d
system/PostEffectData.dat,304,771f56543ee79d7c
system/Predefinedshader.bin.zip,146380,bcaf2e22d8915ca9
system/ProductName-ru.dat,34736,cd91c9243733b858
system/ProductName_Classic-ru.dat,2224,c9ae1a9fa068242b
system/QuestMarkConditionData.dat,816,df4c17457a6e3e77
system/QuestMarkConditionData_Classic.dat,816,afb765b666119940
system/QuestName-ru.dat.zip,265392,d61ca932bebb7486
system/QuestName_Classic-ru.dat.zip,263984,de69f65d2c48da75
system/RaidData-ru.dat,2608,fd89fac415e1b342
system/RaidData_Classic-ru.dat,6064,fb9ac0f1e736d17f
system/Recipe.dat,43952,95165510d16bf6ef
system/Recipe_Classic.dat,26928,72864999167e4ae2
system/RideData.dat,1328,b99cc27fc0e5b9d9
system/RideData_Classic.dat,1328,b99cc27fc0e5b9d9
system/ScenePlayerData.dat,944,d1d424dc37d12685
system/ServerName-ru.dat,1200,7865b2dbae027eef
system/SetItemGrp-ru.dat,19120,0f6ecbdba273d628
system/SetItemGrp_Classic-ru.dat,16944,93cc3a0eef918d2c
system/ShortcutAlias.dat,2224,24353d026344ae28
system/ShortcutAlias_Classic.dat,2224,24353d026344ae28
system/ShuttleData.dat,176,eb6a581fbfb61b56
system/ShuttleData_Classic.dat,176,eb6a581fbfb61b56
system/SkillName-ru.dat.zip,1393072,151df349f94013ba
system/SkillName_Classic-ru.dat.zip,1754800,2d73e898ddb946f4
system/SkillSoundSource.dat,30768,59a35529731f190b
system/SkillSoundSource_Classic.dat,27056,6bb514b397bffb0c
system/SkillSoundgrp.dat.zip,119344,59ad6d22a4571823
system/SkillSoundgrp_Classic.dat.zip,122672,466c78e0b4562f74
system/Skillgrp.dat.zip,677296,22e9877f8ff288a2
system/NWindow_ru.dll.zip,14437048,16c6375e402dea72
system/SmallFont-ru.gly,1540,d63edf721c984813
system/Skillgrp_Classic.dat.zip,750512,0e168645ce7978ac
system/StaticObject-ru.dat,3760,c7519c9187046bc9
system/SmallFont.gly.zip,181780,aa6e1e56ec172cde
system/StaticObject_Classic-ru.dat,3504,274a365023b2aeb6
system/SymbolName-ru.dat,432,3c1ebf3b1984eb00
system/StatisticName-ru.dat,2736,98c339fe07a78e2d
system/SymbolName_Classic-ru.dat,304,b9bdb91ce3590e29
system/SysString_Classic-ru.dat.zip,55216,81e30b35d38d71f0
system/SysString-ru.dat.zip,66864,dbfcd4b6ecae4060
system/SystemMsg-ru.dat.zip,181040,97f51e438e15f0c4
system/TTFontInfo.ini,776,68586f2eeba6dca7
system/SystemMsg_Classic-ru.dat.zip,151344,7c0f7c7f599bec95
system/TimeEnv0.int,27965,9214530584d2e0e7
system/TimeEnv1.int,27008,7164d1fe0c8c1080
system/TimeEnv2.int,27022,8c964d6095de8ec6
system/TimeEnv3.int,27786,f383e4deb4fd245c
system/TransformData.dat,1840,670b92ddd04997c9
system/TransformData_Classic.dat,1840,46f4dea21487d62b
system/TimeEnv4.int,5124,db5971977932dfca
system/TutorialName-ru.dat,45616,bc0f56020f0535b8
system/TutorialName_Classic-ru.dat,9648,99a4b21cbeaf3cda
system/UIDEV.ini,2534,a60f304e7e24ea22
system/UIDEV_BuildCommand.ini,82,5e239238ced02e7d
system/UIStats.int,134,2fbed99237a5a120
system/UDebugMenu.u.zip,183361,efc118c40e1d7b5e
system/UpgradeSystem.dat,28208,96258c09de754a6f
system/UpgradeSystem_Classic.dat,688,f09de1ba9d793446
system/UpgradeSystem_Normal.dat,304,8e38516edc5a18f7
system/UWindow.u.zip,380765,37a0a9841716a2a3
system/UpgradeSystem_Normal_Classic.dat.zip,153264,04f127f455a7c70c
system/UseCountItem.dat,432,9939861b881a914c
system/UseCountItem_Classic.dat,304,57a36a1de7910817
system/User.ini,5168,a809047bc73564c7
system/UsmMovieData-ru.dat,432,6a3f3b27ec40a1bf
system/VehiclePartsGrp.dat,304,976f9d4f0dbda3ec
system/WeaponEnchantEffectData.dat,688,c3ef3d2756d0e380
system/WeaponEnchantEffectData_Classic.dat,816,ecfb2b780a4274aa
system/Weapongrp.dat.zip,210096,e4c9a8c0b708bce9
system/AwesomiumProcess.exe.zip,453944,0a7548cfe62f2a2e
system/Weapongrp_Classic.dat.zip,220464,b3bba688d3950d67
system/Wform.bm.zip,526985,2e46288bc6d0837a
system/WinDrv.int,709,39a3b471c17e5d69
system/WinDrv.dll.zip,1319424,a484ea4d97af3cc0
system/Window.int,2317,77873adfd654cdbf
system/WindowsInfo.ini,5837,eb366ed2ad674c5f
system/ZoneName-ru.dat,9648,f2477ad9c872154b
system/ZoneName_Classic-ru.dat,6576,3fc519b7d9c8eeed
system/Window.dll.zip,1454592,d2fe8018c6141a7c
system/agathiondata.dat,15152,0d75147b58147a71
system/agathiondata_Classic.dat,2992,d52e7fa040f87a56
system/avcodec-53.dll.zip,1102424,765f87c7dec4717a
system/avformat-53.dll.zip,193624,e8936c51ebe8fb6f
system/OptionEx.dll.zip,11045104,e6c512005e865b3d
system/avutil-51.dll.zip,126040,5eaa70f35bf75e46
system/awesomium_process.exe,42568,ff022402d8be283b
system/beecrypt.dll.zip,188416,2abf68dc3c76a040
system/bighead.int,1083,5529b1d7fef70289
system/cef.pak.zip,2184260,689d1dfeb536082e
system/cef_100_percent.pak.zip,468951,b5486935d8f5d1a7
system/cef_200_percent.pak.zip,622967,29c34cd411457a37
system/chatfilter.ini,2443,2d31942e87e2f6e4
system/d3dcompiler_43.dll.zip,2106216,207ebbe83390a8b0
system/bdcap32.dll.zip,11061280,cb2ed9d66c3507d8
system/dbghelp.dll.zip,1213200,360d352a35227c57
system/debug.log,22158,22beb1d7ef7ab62c
system/Awesomium.dll.zip,21438776,a676eb7e3f593559
system/d3dcompiler_47.dll.zip,3466856,63e0779adae18e20
system/ensoul_fee_client.dat,304,741eaa2102a69d33
system/ensoul_fee_client_Classic.dat,304,a3d50dc66821ce6a
system/dsetup.dll.zip,62976,d512491f2ff9b509
system/encvag.dll.zip,150528,0d436928b81e4a44
system/ensoul_option_client-ru.dat,11696,221a3083a0e9da3f
system/ensoul_stone_client_Classic.dat,2224,24024272cad34325
system/ensoul_stone_client.dat,1712,ffa428eafbd26b00
system/ensoul_option_client_Classic-ru.dat,9904,bc967da01d295017
system/faceExName-ru.dat,688,75bfdbd39c11c527
system/faceexgrp.dat,1200,605f4b1b1de6129e
system/hairExName-ru.dat,3632,57d17688ba29dcb8
system/hairexgrp.dat,3760,a1ac978839801c6d
system/aegisty.bin.zip,4832880,3cc218ff8cdbbc53
system/ffmpegsumo.dll.zip,961536,76fdb64e68fb25d1
system/fmodex.dll.zip,798720,9b2be7dfda52929c
system/ime.xml,10621,806c7b93ff69aa7a
system/item_baseinfo.dat.zip,104368,276e3d8eeb3f610d
system/item_baseinfo_Classic.dat,28336,1784449a100645c0
system/l2.ini,4272,03ea8afc06dfa1a8
system/l2.int,143,be84b5a3fe1c18b5
system/libEGL.dll.zip,74752,0771b8c869996915
system/libGLESv2.dll.zip,1643008,9c965a4645c24a41
system/BeastTimeEnv0.int,28126,c53cf339204bafe4
system/icudt.dll.zip,9957960,527b5fd1cfa9c222
system/locales/en-US.dll.zip,117048,5aa9dae8042b9b28
system/locales/en-US.pak,14086,019283a7fb3d1424
system/icudtl.dat.zip,10207504,d88ed8a372fc2a6c
system/logo.u.zip,175276,4dd7f3d51a3fbbc7
system/msxml4a.dll,44544,ed6ae4d0c1416e44
system/icudt42.dll.zip,10947384,b4c7a88dde2578e0
system/msxml4r.dll.zip,82432,49791f67c5a8a6e4
system/msxml4.dll.zip,1275392,dad8f4224288bdf5
system/npkpdb.dll.zip,53248,b7e412a0548d9578
system/npkcrypt.dll.zip,420472,429d1e04ac9e96cc
system/natives_blob.bin.zip,410937,18cfdfe9b81815db
system/nservice_topping_buff.dat,176,237f12a75ea03e56
system/nservice_topping_buff_Classic.dat,176,28d18a8716922cb3
system/optiondata_client-ru.dat.zip,258736,5c72ae9ebb7fc456
system/ogg.dll.zip,61440,c1ad24ce7bc37474
system/optiondata_client_Classic-ru.dat.zip,137392,83bd39aa42612530
system/settings.ini,957,85e015142fd929b7
system/snapshot_blob.bin.zip,449780,898bec81f3637f21
system/soulshot.int,2730,e5137345079e0638
system/soulshot_arena.int,2709,c3dd5ee1d46b5ff8
system/steam_api.dll.zip,186560,b2d899199cd4f1e1
system/variationeffectgrp-ru.dat,1584,f0f7b2493faa7e1b
system/variationeffectgrp_Classic-ru.dat,1200,804e2c36946157ec
system/vcomp120.dll.zip,119456,499e208375332a31
system/vorbis.dll.zip,249856,ca60d71eb016a5ea
system/vorbisfile.dll.zip,106496,cc381d7101ea6c45
system/widevinecdmadapter.dll.zip,1423360,9836764763af8d5f
system/wrap_oal.dll.zip,409600,0acbb736ac28e849
system/xinput9_1_0.dll.zip,61136,35794fc755d34755
system/BeastTimeEnv1.int,28453,5b115baa2ffa3f84
system/BeastTimeEnv2.int,27325,1295c0d2d1c24783
system/BeastTimeEnv3.int,28101,cda46ee295711f02
system/BeastTimeEnv4.int,4922,634c6c3ee4055241
system/BeastTimeEnv5.int,4992,f5f733e2ce1621bb
system/CameraEffectInfo.u,1462,638b5b20336fd326
system/CardCollectData-ru.dat,304,e67cd37a245c3b60
system/CardCollectData_Classic-ru.dat,304,b7aeb3ac373da701
system/CastleName-ru.dat,2352,b26c40cec68a1904
system/CastleName_Classic-ru.dat,2352,7b6cc92943015aec
system/CharCreategrp.dat,688,bccfb644bdf62e1e
system/CharCreategrp_Classic.dat,304,6ee579d008b7745e
system/CharacterInitialStatExData.dat,432,53669d6fcf5d8d76
system/Chargrp.dat,4784,213d85af4128cda8
system/Chargrp_Classic.dat,4272,2d9c43ae7670270d
system/ClassInfo-ru.dat,5168,65479e70ffc41ce2
system/ClassInfo_Classic-ru.dat,2480,1df0ebaf73072471
system/Cloak.int,434,a83d6808cdf3ca2c
system/ColorExName-ru.dat,1200,4f4b948f34943729
system/ColorExgrp.dat,560,b9058d1494a3be3a
system/CombinationItemData.dat,10288,691174cf2f59d8d3
system/CombinationItemData_Classic.dat,3760,493d851238cd8efb
system/CommandName-ru.dat,1840,200a3585b1419d17
system/CommandName_Classic-ru.dat,1584,618b27fe4bda39ea
system/plugins/NPSWF32_16_0_0_257.dll.zip,16844464,e3dfefb3043050f8
system/Core.int,3479,47c499992d260785
system/Core.u,38832,6bd2df3ed3a632d4
system/Costume_Classic.dat,1328,3ee039bdc6e60373
system/Costume_CollectionBonus_Classic.dat,176,3fb328ce2f9ae74f
system/Costume_Collection_Classic.dat,304,178e78ebd181831a
system/ElementalSpiritStat_Classic.dat,2864,471684935765ba52
system/Credit-ru.dat,4144,26546d483f0070dc
system/CreditFont.gly.zip,181780,028eea759b222815
system/CubicEffectData.dat,304,ed9738da2e3fa412
system/D3DDrv.dll.zip,811008,c19e8083087eb93f
system/D3DDrv.int,402,d45c477cedf71944
system/npkscrypt.dll.zip,5962488,f2ef4647a41279d0
system/DecoNPCData_client.dat,688,5cb2dc586d1bc204
system/DefOpenAL32.dll.zip,114688,dd7d55ef1794242e
system/DualCastTypeData.dat,176,41905260bc2dd8db
system/DynamicContentsName-ru.dat,3504,9bc701f22157d6ad
system/EULA-ru.dat,5424,303df7597171e8af
system/Editor.u.zip,558507,fabbe967debf9701
system/ElementalSpirit_Classic.dat,1072,89a43a8f69c40f52
system/EnchantStatBonus.dat,432,c630418a2fb79efc
system/EnchantStatBonus_Classic.dat,432,e03fa177e16b155b
system/EnchantedWeaponFlowEffectData.dat,1328,44728b4ec1d0899e
system/D3DX9_40.dll.zip,4379984,2876735156062351
system/EnchantedWeaponFlowEffectData_Classic.dat,816,922584ba411bd9da
system/Engine.int,6991,e2292a64c09e47a4
system/Core.dll.zip,1839288,25426189fe2b4f72
system/EnterEventgrp.dat,6704,52fe92f8434fc87e
system/EnterEventgrp_Classic.dat,6448,e78df671c47cdc71
system/Env.int,4253,094653fa05aa9b98
system/Engine.u.zip,1900690,5566ba77ad293ef1
system/EtcItemgrp.dat.zip,151984,a0acba9c3e29e996
system/EventAlarmList-ru.dat,2480,0b096a1b346e5149
system/EtcItemgrp_Classic.dat.zip,170416,fda890a70bdd3dfc
system/EventAlarmList_Classic-ru.dat,1840,b469a905b350fcf0
system/EventContentsGoalName-ru.dat,560,9ed436d9afd998c5
system/EventContentsName-ru.dat,304,8890c12f6a36e3b5
system/EventLookChange.dat,2480,071f71cb7a82ca4f
system/ExceptionMinimapData.dat,2096,bd6bee3d02a65323
system/FactionName-ru.dat,3760,d4fd3b1511b38a5c
system/ExceptionMinimapData_Classic.dat,1584,9b19cbdc042629e1
system/Fire.u,6797,7cd9b4b6e22698df
system/FixedTimeEnv0.int,27238,d9961ac57b7901fa
system/FlashConfig.dat,1072,29c5e84d63e7553e
system/FlyMoveName-ru.dat,1072,fe60f2b5f9ed70d0
system/FlyMoveName_Classic-ru.dat,944,b8db380dddb7462b
system/FullArmorEnchantEffectData.dat,176,a074d703e70ff3bd
system/Fire.dll.zip,193024,bec63e2133161e1b
system/GameDataBase-ru.dat,3504,f435f2a3ba5c60cc
system/GameDataBase_Classic-ru.dat,816,d3f98964d85a28dc
system/GamePlay.u.zip,106478,8eabd1e4cb71d1a0
system/GameTip-ru.dat,29488,18b158e40ed17a63
system/GoodsIcon.dat,176,80b4971f7bca436f
system/GameTip_Classic-ru.dat,28336,582e370dba9131b5
system/Hair.int.zip,116121,f6ca1db1b35cadd8
system/Hairaccessorylocgrp.dat,3888,a708dcb4ffa2e79a
system/Hennagrp-ru.dat,8112,9c80925f2646667f
system/Hennagrp_Classic-ru.dat,4144,42618559b318283d
system/HuntingZone_Classic-ru.dat,21680,3b3781c638a96a4a
system/HuntingZone-ru.dat,21040,5b98f2119304de03
system/InstantZoneData-ru.dat,3248,74f64a4deb2dd53b
system/InstantZoneData_Classic-ru.dat,3120,b71e46daee4224a8
system/Interface.xdat.zip,2925119,fcb4375c826959f6
system/ItemName-ru.dat.zip,1080240,570c367246648dbe
system/ItemName_Classic-ru.dat.zip,552368,9fc846471e7bb8cd
system/ItemStatData.dat.zip,140848,484bbda7b484ddb7
system/ItemStatData_Classic.dat.zip,153520,63a743ccdbc2a126
system/TimeEnv5.int,5194,101d3e0cdd6097df
system/Interface.u.zip,3394116,5e523136060f0614
system/AdditionalEffect_Classic.dat,1840,ca38395ecf5fc8f4
SysTextures/ui10.ugx.zip,1840600,9b29d159a4701c48
system/libcef.dll.zip,45069312,ddbcdee613816cc3
SysTextures/ui4.ugx.zip,21150529,1d7f8af3db8e2942
SysTextures/ui6.ugx.zip,20754327,15be2c99e2aa711e
SysTextures/ui7.ugx.zip,14522162,11578b94f44c5f5b
SysTextures/ui9.ugx.zip,8771100,c6415e539e529fc0
system/Engine.dll.zip,38829108,c5b8f049a95accff
system/!decrypted/ItemName_Classic-ru.dat.zip,5813501,af2bf3a7f15aa62e
system/ALAudio.dll.zip,242176,4286ad48503826d6
system/ALAudio.int,2682,36659c6996ba3c2c
system/AbnormalDefaultEffect.dat,3632,14fc5319767319b1
system/AbnormalEdgeEffectData.dat,432,8f9119b55abbf2c9
system/ActionName-ru.dat,15536,d7845de0f4c93acb
system/ActionName_Classic-ru.dat,14256,73348e9785533d46
SysTextures/ui8.ugx.zip,31147311,f31e59c9d72cfb8a
system/AdditionalEffect.dat,2480,55d9536310a36610
system/AdditionalSoulshotEffect_Classic.dat,432,496f114876f27c2a
system/AdditionalItemGrp.dat.zip,91312,3d56e7e85e43da62
system/AdditionalItemGrp_Classic.dat,29360,2bfa3df5043cc2b1
system/AdditionalJewelEquipEffect_Classic.dat,688,db4ea2a84c8b6542
system/AdditionalJewelEquipEffect.dat,304,ba20892f4028d773
system/AdditionalNpcGrpParts_Classic.dat,176,99fb3089a7dbe366
system/AdditionalNpcGrpParts.dat,1840,692976e946e29e24
system/AdditionalSoulshotEffect.dat,304,3339906b9e0ec9be
system/AlchemyData.dat,1840,abdbac7249d31386
system/AlterSkillData.dat,560,7d2066b8340507a1
system/AnimationCombo.dat,2992,b8b6a3fbdb6ffe42
system/ArtifactData.dat,304,0e11f55afbfef4b5
system/Armorgrp.dat.zip,511408,9b6849f8da22a1f7
system/ArtifactEnchantSetting.dat,176,39ba957e250a4839
system/ArtifactTypeSetting.dat,176,fbe9933e2b64db2c
system/Armorgrp_Classic.dat.zip,563632,249c55db451cba74
SysTextures/ui5.ugx.zip,49273546,76345d5b746bb574
Textures/L2Font-ru.utx.zip,212556130,6f7d5fb472ea5fe2
